"lift-report-rfile"
"Iteration" "lift etc.."
("Iteration" "lift" "drag")
3049 1.258839343884197 0.03943876733747059
3050 1.263134017627631 0.03793928926636417
3051 1.266891439584938 0.03647885508078624
3052 1.269788850879397 0.03495591569641199
3053 1.271553649292666 0.03342000499902101
3054 1.272961565863096 0.03190270221360066
3055 1.273970953522341 0.03044604746950102
3056 1.274573533278388 0.02909400310413666
3057 1.274764792229635 0.02795315739810135
3058 1.274580652145793 0.02688753763789163
3059 1.27426319769987 0.02586688364394339
3060 1.273701934321013 0.02491984286496728
3061 1.273089365408422 0.0241200565669889
3062 1.272281096990607 0.02342047353409781
3063 1.271064826650652 0.02275964368683298
3064 1.269428664562956 0.02215395792132095
3065 1.267984149656003 0.02172226606186051
3066 1.266553588914415 0.02135259145876367
3067 1.265112839895581 0.02105594593667145
3068 1.263527282835387 0.0208009707587391
3069 1.262012760187146 0.020647783493024
3070 1.260496180293043 0.02058024759630474
3071 1.258859223648825 0.02051900209164805
3072 1.25728068607738 0.02047795220107353
3073 1.255767355689471 0.02051242848861416
3074 1.254119776231802 0.0205608157238012
3075 1.252568615905289 0.0206281174137567
3076 1.251020478525785 0.02072619238456756
3077 1.249495525591188 0.02084659069884606
3078 1.248125195568035 0.02099677107574131
3079 1.246794155550814 0.02116289584662822
3080 1.245411591111261 0.02130986830634631
3081 1.244146961672303 0.02148839699415218
3082 1.242880111887005 0.02166623619239336
3083 1.241627889045866 0.0218208513334425
3084 1.240418167455494 0.02196183261335075
3085 1.239222538890148 0.02208829736599771
3086 1.238093403989048 0.02222765369810068
3087 1.237126175799884 0.02237449888078716
3088 1.236205031621444 0.02252292952234623
3089 1.235334322392872 0.02267246368829893
3090 1.234516784221018 0.02280993651033503
3091 1.233723724382514 0.0229444666938597
3092 1.233038214120683 0.02309789397001012
3093 1.232362166708173 0.02323015672888826
3094 1.231746376355076 0.02334743293515662
3095 1.231233182651783 0.02347111984371986
3096 1.230692324005525 0.02356613198338016
3097 1.230256248054236 0.02366301363203126
3098 1.229909694345027 0.02376404350915036
3099 1.229706137314771 0.02389021598935027
3100 1.229548668230537 0.02401454934200808
3101 1.229348135872177 0.02411808925634145
3102 1.229249873833235 0.02423267785955309
3103 1.229269128543883 0.02436248148867788
3104 1.229209715010872 0.02445531311055224
3105 1.229177362729539 0.0245446722478536
3106 1.229170681706166 0.02462473534203314
3107 1.22911736712197 0.02467612623986535
3108 1.22904962040533 0.02470697664392314
3109 1.229014360768846 0.02474208050899526
3110 1.229069718907154 0.02478947964001542
3111 1.229097515388356 0.02481828994121991
3112 1.229115008479907 0.02483953458850496
3113 1.22919191998424 0.02487251799296701
3114 1.229289147650816 0.0249074571440325
3115 1.229413679314774 0.02494389474563844
3116 1.229539769406634 0.02496744585900441
3117 1.229689873825157 0.02498884400089008
3118 1.229866594870146 0.02500612528891435
3119 1.230068723405926 0.02501971276980132
3120 1.230217436427231 0.02501918974571211
3121 1.23034090483185 0.02500938775464576
3122 1.230430417072578 0.02498697506164636
3123 1.23050774014597 0.02495801722564511
3124 1.230585344537715 0.0249209938122404
3125 1.230718984362507 0.02489423643502868
3126 1.230854556915976 0.02486614521207435
3127 1.231010974656768 0.02483981107240672
3128 1.231136505848095 0.02480485029372297
3129 1.231313784440366 0.02477968550911501
3130 1.231543493998155 0.02476232240331643
3131 1.231806981068565 0.02475329038723767
3132 1.232001605537747 0.02473138541893905
3133 1.232265860381394 0.02471427091410657
3134 1.232546507355676 0.02469021414973536
3135 1.232792781957015 0.02465710462887139
3136 1.233084204301419 0.02463181313369273
3137 1.233390635633387 0.02460537059006059
3138 1.233723510860494 0.02458276391556879
3139 1.234043528944479 0.02455918649085739
3140 1.234388490120291 0.02453781411421522
3141 1.234753961223075 0.02451952942364927
3142 1.235139877362555 0.0244990169881183
3143 1.235531664322386 0.02447732083751883
3144 1.235899590576634 0.02444877974259655
3145 1.23628063296063 0.02442036783683119
3146 1.236668906091523 0.02438933129471748
3147 1.237041652993809 0.02435217757495101
3148 1.237359556496327 0.02430045856707698
3149 1.237678230199906 0.02424621256651538
3150 1.237982171939012 0.02418981831398993
3151 1.238282350856195 0.0241328197492112
3152 1.238595597730243 0.02409121507733382
3153 1.238825449623022 0.02401253327348586
3154 1.239093035209366 0.02395044153058236
3155 1.239342964029635 0.02388635352944444
3156 1.239573626052359 0.02382345135646347
3157 1.239779487310799 0.02375598904216324
3158 1.239965960489282 0.02368620576721002
3159 1.240129456767755 0.02361385273157743
3160 1.240229643161483 0.02353011233608222
3161 1.240340242843676 0.02345442674290523
3162 1.240415804185791 0.02337489423779441
3163 1.240473995182012 0.0232955456646332
3164 1.240494494242577 0.02321194001336592
3165 1.240524353013366 0.02313749810664546
3166 1.240555007240328 0.02306953495821433
3167 1.24058252098832 0.02300477548251514
3168 1.240604059475402 0.02294432493928454
3169 1.24062886407452 0.02289262584579971
3170 1.24064638963026 0.02284671432079151
3171 1.240670670554583 0.02281178138260724
3172 1.24069925671725 0.02278040559304801
3173 1.240736557678098 0.02275427369486727
3174 1.240767239466156 0.02272831489796904
3175 1.24078208312707 0.02270371795026092
3176 1.240786222656348 0.02268156876319206
3177 1.240779601619866 0.02266042483423862
3178 1.240780448162948 0.02264794487554729
3179 1.24077438342251 0.02263554272195019
3180 1.240759961661723 0.02262178456360154
3181 1.240763239535464 0.02261527890761168
3182 1.240700998163141 0.02259251309877484
3183 1.240712528778659 0.02259438766984868
3184 1.240736658484486 0.02260221585397614
3185 1.240780021642921 0.02261531897462398
3186 1.240826916198657 0.02263062535724963
3187 1.240907383267436 0.02265423193863472
3188 1.240898499452101 0.02265297446126722
3189 1.24094171623034 0.02266401543254501
3190 1.240951554618035 0.0226660720260808
3191 1.240956872039955 0.02266717415989493
3192 1.24098646677837 0.02267626408016124
3193 1.241026112576427 0.02268775692594735
3194 1.24107930653004 0.02270185553697044
3195 1.241148985780473 0.0227206912324605
3196 1.24121461476936 0.02273476841029901
3197 1.241277283196758 0.0227453619128987
3198 1.241355383999043 0.02275612556397502
3199 1.241436057156433 0.02276746797493278
3200 1.241530894145191 0.02278517973284553
3201 1.241627082815228 0.02280034327142393
3202 1.241700731595877 0.02280689681212007
3203 1.241785012622455 0.02281497769965179
3204 1.241912396715869 0.02283414127306109
3205 1.242035316203901 0.02285059538367771
3206 1.242163870565963 0.0228669537386079
3207 1.242297931700603 0.02288328041846279
3208 1.24241110988198 0.02288875397883449
3209 1.242569568367909 0.02290780295099783
3210 1.242812972263162 0.02295247928406917
3211 1.242990470662729 0.02297694075213568
3212 1.243160353025844 0.0229971464014828
3213 1.243337647556632 0.02301657518900296
3214 1.243578392246963 0.02305443531803236
3215 1.243767401249377 0.0230758951821225
3216 1.243962949655028 0.02309589340163849
3217 1.244145869234164 0.02311237280542864
3218 1.244350169273343 0.0231378899013309
3219 1.244571929446128 0.02316161528841327
3220 1.244782135050179 0.02318068818576398
3221 1.244993663561202 0.02320891187288307
3222 1.245205654325399 0.02323155980954087
3223 1.245435737428352 0.02325479681717037
3224 1.245659397385989 0.0232755000850721
3225 1.245884346330082 0.02329390340544147
3226 1.24610626405948 0.02331592122260366
3227 1.246303355682157 0.02333217433368523
3228 1.246500554399855 0.02334870000404952
3229 1.246682835341501 0.02336222541106112
3230 1.246877437647084 0.02337585386030688
3231 1.247078881477405 0.02338952368323
3232 1.247279738146469 0.02340546124992242
3233 1.247621542834883 0.02344899218396826
3234 1.247706501663645 0.02344595795683578
3235 1.247871381462415 0.02345073414856763
3236 1.248030325115201 0.0234534615371535
3237 1.248216970743388 0.02345485052429704
3238 1.248321881859065 0.02345939822596351
3239 1.248478751855867 0.02345745888006506
3240 1.248661476481428 0.02346106554207784
3241 1.248736209061624 0.02345848226916045
3242 1.248824064034661 0.02344205060038262
3243 1.248926711163854 0.02343400977702539
3244 1.249034306310244 0.02342746133832272
3245 1.249231758205561 0.02343286369274534
3246 1.249273494075995 0.02342412702900904
3247 1.249343672535936 0.02339975923626337
3248 1.249362878030725 0.02338249870100846
3249 1.249427060700925 0.02335874904566974
3250 1.249435700311113 0.02333871867140446
3251 1.249500362598394 0.02331792347165739
3252 1.249497974075754 0.02329594834112488
3253 1.249528237694087 0.0232680867606935
3254 1.249523044666677 0.02324650003715759
3255 1.249513202130499 0.0232074728131933
3256 1.249487887770311 0.02318161410162033
3257 1.249414949726693 0.02312879736408605
3258 1.249368696519122 0.02309905331698579
3259 1.249231848498995 0.02303120808332298
3260 1.249181056084586 0.02300176998103124
3261 1.249036634068985 0.02293844187310968
3262 1.248969124002134 0.02290791038472653
3263 1.248776086055388 0.02283537805527126
3264 1.248626940184874 0.02277855462689948
3265 1.24842756690338 0.02271469375932797
3266 1.248167632866515 0.02262456952825272
3267 1.247937786039243 0.02255870969024094
3268 1.247682384682284 0.02247654673744896
3269 1.247373998075664 0.02238238997179586
3270 1.246961004528361 0.02227306923497955
3271 1.246689395694967 0.02219456710830662
3272 1.246447136144214 0.0221305665751343
3273 1.245995751660769 0.02201293365711269
3274 1.245361506871157 0.02184061108737588
3275 1.244853087861208 0.02171916625626873
3276 1.244560732370236 0.02164270151316062
3277 1.244046719991657 0.02151506765427933
3278 1.243132047617926 0.02129727116048431
3279 1.242767435903603 0.02120773850508202
3280 1.242197395977559 0.02107501244292631
3281 1.241345573651426 0.02088556630887807
3282 1.240893684376345 0.0207785754232085
3283 1.240229800691685 0.02063320209780943
3284 1.239320756199655 0.02043167476742247
3285 1.238790826185833 0.02031205993781452
3286 1.23795779973866 0.02013751951991205
3287 1.237327459479121 0.02000108373642679
3288 1.236556098749397 0.01984352156041143
3289 1.235530365639138 0.01962607080312033
3290 1.234937569564968 0.0195055066085258
3291 1.234165070267887 0.01935635532107479
3292 1.233178168842261 0.0191583330318843
3293 1.232662339999447 0.01906554782459102
3294 1.231931638083464 0.01893161064421493
3295 1.230964366007195 0.01874865046074941
3296 1.230492378693139 0.01867314153932766
3297 1.229806925973897 0.01855738547064121
3298 1.229023432454399 0.01842597620287717
3299 1.22851161395912 0.01835138253014823
3300 1.227930115415561 0.01826327587277801
3301 1.227226927916899 0.01816353240228159
3302 1.227037560607394 0.01814781681733639
3303 1.226219443926072 0.01805362725817419
3304 1.226051787832833 0.01803715818998365
3305 1.225341572256114 0.01797085598488039
3306 1.225219958987416 0.01796611163989993
3307 1.224665626627764 0.01794363527712203
3308 1.224574674829991 0.01794768044574833
3309 1.224221010557055 0.0179638724007574
3310 1.223977260855754 0.01796610857197525
3311 1.223794273732027 0.01799072035489261
3312 1.223629301850183 0.01802377437914632
3313 1.223488681116649 0.01806032536420565
3314 1.223367592873068 0.01810248158394933
3315 1.223262670350517 0.01815391896529934
3316 1.223170280034485 0.01820109838944175
3317 1.223107021295283 0.01825788406411622
3318 1.223056275178886 0.01832414441143713
3319 1.223023468252558 0.01838415799796274
3320 1.222995853233977 0.01845142266562662
3321 1.223001514160427 0.01852797811150213
3322 1.222989922573085 0.0185934586873327
3323 1.222966649216319 0.01866351315893863
3324 1.222946410058616 0.01873118403598055
3325 1.222940511555083 0.01879727350819292
3326 1.222940553828962 0.01887146956199821
3327 1.222950606683399 0.01894410007087911
3328 1.222957036515553 0.01901192107265333
3329 1.222960757154457 0.01908602632924054
3330 1.222977492394079 0.01916102221775922
3331 1.222985693450518 0.01922663474555921
3332 1.222991400996326 0.01929910825074597
3333 1.223001728734562 0.01937210235948632
3334 1.223004062210923 0.01943369155485313
3335 1.223012177197741 0.01950369722735832
3336 1.223028455386733 0.01957727313478962
3337 1.22303525469117 0.01962642637074647
3338 1.22304975678315 0.01972009196334885
3339 1.223061791873632 0.01976527802732408
3340 1.223077813324965 0.01985151222846876
3341 1.22308743583339 0.01989648302794719
3342 1.223094438614886 0.01996247602399689
3343 1.223103566084665 0.02003025013530933
3344 1.223115126481002 0.02009417065689778
3345 1.223131211470578 0.020156087352406
3346 1.223147760354778 0.02021651232127625
3347 1.223165016203108 0.02027690257932335
3348 1.223181297925898 0.02033693720312456
3349 1.223197068431451 0.0203956103375145
3350 1.223211730332065 0.02045303861676311
3351 1.223228434995844 0.02050928824560485
3352 1.223242840454365 0.0205639055933695
3353 1.223262739541263 0.02063259168011793
3354 1.223274128212682 0.02066249670399127
3355 1.223285084475994 0.02072684398023719
3356 1.223291609920714 0.02075926610069005
3357 1.223298420476479 0.02082098478183779
3358 1.223305380606948 0.02085164861100463
3359 1.223313657225244 0.02090968690968381
3360 1.223320260691805 0.02093849767039866
3361 1.223326791679402 0.02099213493999676
3362 1.223331326157121 0.02101836054781313
3363 1.223333948689429 0.0210669944437861
3364 1.223336154628606 0.021090745330282
3365 1.223336559038811 0.0211348010179823
3366 1.223337186232668 0.02115602789957252
3367 1.223336828944601 0.0211960872697136
3368 1.223335302356213 0.02121427750743638
3369 1.223332126921552 0.02124987692247622
3370 1.223329208912722 0.02126542687972639
3371 1.223324451174197 0.02129677086983648
3372 1.223321393036303 0.02131011453979781
3373 1.223317281437892 0.02133800655329175
3374 1.223314265536551 0.02134897770622703
3375 1.223308760400276 0.02137166938127433
3376 1.223305473528739 0.02138064439825795
3377 1.223298591937899 0.02139484238197693
3378 1.223293117141344 0.02141200423403083
3379 1.223291524329502 0.02141729323806458
3380 1.223286625906425 0.02142658833601659
3381 1.223281334392418 0.02143494334193891
3382 1.223278534854074 0.0214414679089854
3383 1.223277461852837 0.02144649967910442
3384 1.22327696739902 0.02145011534663364
3385 1.223276498931678 0.02145248001715189
3386 1.223275413708046 0.02145337432637406
3387 1.223274789738983 0.02145300855756416
3388 1.22327403703406 0.02145125530479312
3389 1.223274653861256 0.02144855556756372
3390 1.223275874716855 0.02144477619528796
3391 1.223278724680581 0.02144012380753524
3392 1.223281906403745 0.02143437335778143
3393 1.22328240844406 0.02142689635489581
3394 1.223285966022911 0.02141900829571357
3395 1.223291374701396 0.02141063783548266
3396 1.223297129088582 0.02140137258872939
3397 1.223302999168997 0.02139121962862204
3398 1.223308076510084 0.02138000637519632
3399 1.223313484741355 0.02136816593204304
3400 1.2233218242389 0.02135639342396473
3401 1.223328135110737 0.02134336738946005
3402 1.223333489276027 0.02132951278101355
3403 1.223338755799695 0.02131515398799944
3404 1.223344084480132 0.0213003957164441
3405 1.223349772740528 0.02128534416296381
3406 1.223355727726514 0.02127003342610529
3407 1.223362233282099 0.02125467022437971
3408 1.223368874721718 0.02123925036886832
3409 1.223375301137378 0.0212236379682571
3410 1.223381809292311 0.02120801533508103
3411 1.223388379268768 0.02119246646840381
3412 1.223394935361607 0.02117704703072312
3413 1.223402143436731 0.02116199213900255
3414 1.223409796637904 0.02114726362276139
3415 1.223418009128811 0.02113292935710731
3416 1.223431130533246 0.02111550291937993
3417 1.223433074149109 0.02110693545732989
3418 1.223439305833454 0.02109289303873103
3419 1.223454589484997 0.02107550336947868
3420 1.223458801748687 0.02106828984240946
3421 1.223473737565876 0.02105314798477336
3422 1.223479519840478 0.02104641166081504
3423 1.223496618262508 0.02103242755928263
3424 1.223502948724797 0.02102660872294593
3425 1.223521589472187 0.02101435741337547
3426 1.223528676728146 0.02100959915347153
3427 1.223548803353438 0.020999164060512
3428 1.223556457594443 0.02099539018653969
3429 1.223570867120011 0.02098883623513646
3430 1.223598144727374 0.02098156745509178
3431 1.223605901532801 0.02097980462855305
3432 1.223620264871054 0.0209755676460751
3433 1.223639317761718 0.0209719498387922
3434 1.223659025052876 0.02096950157168508
3435 1.223678251501962 0.02096794686459129
3436 1.223697278541981 0.02096704226251003
3437 1.223716275813133 0.02096660531924941
3438 1.223735284875695 0.02096656509303429
3439 1.223754542223517 0.02096704085702399
3440 1.223774021146781 0.02096798598516035
3441 1.223793472775595 0.02096932603303499
3442 1.223812472076984 0.02097101397718326
3443 1.223831239101511 0.02097298990756386
3444 1.223849159817615 0.02097514798111874
3445 1.223867076856582 0.02097759671036013
3446 1.223884279614562 0.02098023807062747
3447 1.223901325461577 0.02098314340641997
3448 1.223917745303332 0.02098617731080444
3449 1.223934065578445 0.02098943112597997
3450 1.22394905423901 0.02099264003123036
3451 1.223963525825494 0.02099596031016704
3452 1.223976982358843 0.02099925119946273
3453 1.223990420801567 0.02100270899377506
3454 1.224003086892413 0.02100611760423027
3455 1.224015349912778 0.02100958063411638
3456 1.22402695841744 0.02101300949934732
3457 1.224038523793338 0.0210165420466857
3458 1.224049601629047 0.02102004387109513
3459 1.224060926463293 0.02102369179507531
3460 1.224071573875658 0.02102718542044108
3461 1.224081393523359 0.02103048214861921
3462 1.224090561184302 0.02103365371799063
3463 1.224099536940393 0.02103681085517786
3464 1.224107606853294 0.0210397550173549
3465 1.224115602024159 0.02104261649604247
3466 1.224123594601723 0.02104543192854507
3467 1.224131346893073 0.02104811625617084
3468 1.224138676092351 0.02105061106541281
3469 1.224145625265519 0.02105293997135408
3470 1.224152073900759 0.02105506410968143
3471 1.224158034070806 0.02105697925969715
3472 1.224163738052378 0.02105873949301811
3473 1.224169427447271 0.02106042911470107
3474 1.224175367810602 0.02106202707493049
3475 1.224181537384122 0.02106355003585464
3476 1.224188028828477 0.02106497904171662
3477 1.224194829650295 0.02106630589500795
3478 1.224201696271954 0.021067496910352
3479 1.224208848179812 0.02106860455529122
3480 1.224216423618314 0.02106964415510403
3481 1.224224532340598 0.02107061263532215
3482 1.224233029555444 0.02107147955300084
3483 1.224241761590191 0.02107220788347479
3484 1.224250873012671 0.02107282455174633
3485 1.2242608070154 0.02107342879179364
3486 1.224271411130152 0.0210739774458092
3487 1.22428261396522 0.02107445949486809
3488 1.224294173660417 0.02107484068196614
3489 1.224306059231761 0.02107512092039896
3490 1.224318558123568 0.02107530938130005
3491 1.224331668286069 0.02107538646243557
3492 1.224345962381796 0.0210755310363639
3493 1.224360306945683 0.02107550362374801
3494 1.22437545863889 0.02107537526015952
3495 1.224390749333312 0.02107508630071527
3496 1.224406668618781 0.02107473282036384
3497 1.224423206639367 0.02107438323254873
3498 1.224440169669578 0.0210739975979826
3499 1.224458164889905 0.02107360743912332
3500 1.224476631633412 0.02107318352920869
